https://vz-f9fa0405-89b.b-cdn.net/976f4c0e-9cc1-4e44-b5d8-ea4960aeab1e/playlist.m3u8,"Day 2 part 3"
https://vz-f9fa0405-89b.b-cdn.net/c3f0f296-653f-495b-8ce2-85d027ef2e9b/playlist.m3u8,"Day 2 part 2"
https://vz-f9fa0405-89b.b-cdn.net/b0a2dba6-33d7-46d0-86e7-6f6f954d293c/playlist.m3u8,"Day 2 part 1"
https://vz-f9fa0405-89b.b-cdn.net/83337cb2-024a-4481-b2fe-da788d24e437/playlist.m3u8,"Day 1 part 3"
https://vz-f9fa0405-89b.b-cdn.net/dfd9abfe-45eb-4c5b-b6e7-5409477de581/playlist.m3u8,"Day 1 part 2"
https://vz-f9fa0405-89b.b-cdn.net/7b6151cb-6026-43e7-9845-736c77b3c431/playlist.m3u8,"Day 1 part 1"
